id2,body,Is_English,like_count
1077,@duolingo Day 4 of requesting Duolingo to create a Persian course for English speakers and a reverse course. https://t.co/NZKB9zMrXy,1,0
1078,@duolingo Help me I lost my streak,1,0
1079,@duolingo Can I get help with my account?,1,0
1080,"@duolingo Hello, I need help with my account. How do I contact your customer service?",1,0
1081,@duolingo How do I get help with my account?,1,0
1083,@duolingo Where is my German above kevel 80?!,1,0
1084,@duolingo With AI,1,0
1085,@duolingo You were not in my bingo list.,1,0
1086,"@duolingo 1million followers on X and u don’t own a coin?
@duolingo @HTX_Global",1,0
1087,@duolingo @duolingo both my daughter and i were down with a flu/cold so we lost our streak. I am wondering if you can restore it by DMing me? thank you,1,0
1088,@duolingo @duolingo what’s up with this gay shit when I’m trying to learn Latin? #duolingo #shovinginourfaces #latin #gay https://t.co/iNNXQOU2YH,1,0
1089,@duolingo Duo wath the hell is this 😭,1,0
1090,"@duolingo Why do you always change your study plan arbitrarily? I can't keep up with the progress anymore, and I won't gain any more experience by redoing the previous questions. The experience is very poor, and this is not the first time it has happened",1,0
1091,@duolingo @grok they are not returning my subscription money that I have cancelled,1,0
1092,"@duolingo I’ve been trying to reach someone with an issue I’m having trouble. My app keeps reverting back to the beginning of section 2 of unit 19 In the French course, and it won’t let me pass. I’ve tried deleting the app . Redownloading. I’ve tried reaching out to customer support. Help!",1,0
1094,@duolingo Idk what the fuck is happening but I’m so here for it,1,0
1095,"@duolingo After 252 days of not missing at least a lesson, I close my account and go to Busuu.

I have enough of the LGBT bullcrap. My family is moving out of this mess. https://t.co/1fmzEItZ8f",1,0
1098,"@duolingo I’m so tempted to quit Duolingo… since update to just losing life based on time and not mistakes, it’s like you can’t keep learning unless you buy life constantly!!! They don’t want you to learn",1,0
1099,@duolingo I beg your pardon?? https://t.co/r4nagP62HT,1,0
1100,@duolingo Duo is the new monokuma or some shit,1,0
1101,@duolingo I would love for an episode in the future to feature welsh irish and scottish gaelic. I'm interested in learning celtic languages in my own pace,1,0
1102,@duolingo What,1,0
1104,"@duolingo No way
Its real?",1,0
1106,@duolingo 坏了，又忘记打卡了,1,0
1107,"@duolingo @Rev_says_desu
@_Hero_Hei_ 
Another ""anime"" not made in Japan https://t.co/vI1kCqlK3N",1,0
1108,"@duolingo ""My Duolingo Can't Be This Cute""
COMING SOON",1,0
1109,@duolingo i dont want but ill watch it coz of ur policy,1,0
1110,"@duolingo I guess some child must be responsible for your tweets. 

It's horribly frustrating to be introduced to a word or phrase for the first time by guessing. It's a complete turn off. And when my paid subscription is up, I'm stopping. https://t.co/F7bA7uGRmb",1,0
1112,@duolingo Still waiting on a Bulgarian course,1,0
1114,@duolingo bring back hearts https://t.co/I1eGHKG368,1,0
1115,@duolingo bring back hearts #BringBackhearts https://t.co/yIiBa7v1mT,1,0
1116,"@duolingo Hi, The Family Plan owner account has been deleted.
Now I cannot add any members, including my child.
Please transfer the Family Plan ownership to my email

I cannot manage the subscription at all.
Please fix this urgently.",1,0
1117,"@duolingo The Family Plan owner account has been deleted.
Now I cannot add any members, including my child.
Please transfer the Family Plan ownership to my email

I cannot manage the subscription at all.
Please fix this urgently.",1,0
1119,@duolingo I wonder whether @nenyish will watch this too. 🤭,1,0
1120,@duolingo https://t.co/bo4WdErVz2,1,0
1121,@duolingo https://t.co/CZctsY1f93,1,0
1122,@duolingo thats cute.,1,0
1123,"@duolingo The veiled woman, of course; the paradox and proselytism—she who is forbidden from education in most Muslim countries.",1,0
1124,@duolingo ¿También está hecho con IA?,1,0
1125,@duolingo This is about to end up like the Rick and Morty anime 💀,1,0
1126,@duolingo duolingo anime sounds weird but learning japanese this way might actually work,1,0
1127,@duolingo Duo.. dont give them ammo gng..,1,0
1128,@duolingo WHY CANT WE PLAY BACK THE QUESTION????????,1,0
1129,"@duolingo Hi I had an issue with leaderboard being stuck so I tried deleting and reinstalled but now I can't seem to get back in, I know my username but not the email address I used can you help",1,0
1130,@duolingo 🤔,1,0
1131,"@duolingo Its gotten to a point
Just fucking give it up you green bird",1,0
1132,@duolingo I'm down for it.,1,0
1133,@duolingo where are my 72000 gems that just turned into 0?,1,0
1134,"@duolingo It's too short, chicken Duo🥺",1,0
1135,"@duolingo Hey, I’m stuck on this one and can’t continue because the answers are obscured. https://t.co/rOW1FSIDeY",1,0
1137,@duolingo why is this in japanese anyway?,1,0
1138,@duolingo Is there a refund available for an individual who selected a family plan but does not have five people to use the service?,1,0
1139,@duolingo Is the refund only via Google?,1,0
1140,@duolingo @duolingo when do you collaborate with OnlyFans for hot classes?,1,0
1141,@duolingo Zari’s squeaky baby voice is HIDEOUS!,1,0
1143,"@duolingo @duolingo  You sell a ""smart"" service, but @OpenAI is forcing a stupid model on you. Dumb AI = Angry customers = Mass exodus to your competitors. This is business sabotage. DEMAND the GPT-4o Snapshot now. https://t.co/3HYZt0goTq",1,10
1144,"@duolingo HELLO, DIVA???
can't wait! https://t.co/jDLBz9lcCm",1,6
1145,@duolingo Worse update ever. Fuck you and your energy update.,1,4
1146,@duolingo Thank you so much for doing maintenance in the middle of my XP boost lol,1,2
1147,@duolingo Why does this thing even exist,1,1
1148,@duolingo https://t.co/WMedvBbu6T https://t.co/l3HgDepUcr,1,1
1149,@duolingo https://t.co/XbIdQfBfmk,1,1
1150,@duolingo bring back hearts https://t.co/33PyBMD3ie,1,1
1151,@duolingo bring back hearts #DuolingoHearts https://t.co/JUwt7wZTZu,1,1
1153,@duolingo Your energy system sucks and just showes that you turned the app into a Cashcow. Shame on you guys. Gonna use an Ad blicker for your app now.,1,1
1154,@duolingo I really like you but please kick out the woke people from your crew.,1,1
1155,@duolingo https://t.co/FoyZxWxfwE,1,0
1156,@duolingo @duolingo @duolingoUK  I lost my over 400 day streak for no reason I practiced yesterday as seem in the screenshot. I need your help.  my user name is RobertM-Bates19 https://t.co/pzy9DtSACC,1,0
1158,@duolingo Can we be Friends? https://t.co/nWi0XlPgmO,1,0
1159,@duolingo Fuck off duolingo. Stop doing shits people never asked for.,1,0
1160,@duolingo I have already contacted support (Ticket #14768361) and received only automated bot replies. I have filed formal fraud reports with the FTC. I am waiting for a HUMAN to provide a payment link for the advertised price of €33.60. https://t.co/cGYPxQVPmV,1,0
1161,@duolingo Do you have any telegram or discord group I can join,1,0
1162,"@duolingo What the hell is this?
C’est quoi cette merde ?
Che è sta merda?
Was ist das für ein Scheiß?
Que porcaria é essa?
Что это за дерьмо?
これは何のクソだ？
这是什么鬼东西？
이게 뭐야 이 쓰레기야?
Co to za gówno?
Whoever came up with this idea and whoever approved it can fuck off https://t.co/9rRnJCXKFS",1,0
1163,"@duolingo Do note that you'll be able to watch this in its entirety for free, but only one minute at a time. Every minute, you'll have to watch ads to gain Duolingo ""Viewing Power.""",1,0
1164,"@duolingo Your app can’t even register me saying HANA correctly.  Stop making this bogus anime until your Japanese section actually works properly. 

This happens during the time lessons, it’s intentionally done by the app to force you out of time to spend money on crystals. Pathetic. https://t.co/4fGgJYnTNd",1,0
1165,"@duolingo Guys... What have you done to the app? This new heart system is just to force people to pay for the plan. This isn't Duolingo anymore, it's become Capitalingo... No comment. Disappointing and abusive.",1,0
1166,@duolingo You lost us. Down with AI.,1,0
1167,@duolingo Why did you make duo transgender?????? WTF??? 🤬 this is not appropriate for kids to sexualize this character. As someone who has promoted this app to my kids I am disgusted and deeply disappointed.,1,0
1168,@duolingo It's with IA?,1,0
1169,@duolingo @duolingo Bye Bye !!! Hope You keep your new energy money methos safe ! 🤦🏻‍♂️🥱😖... #DuolingoEnergySucks... get back our hearts 💕! https://t.co/A1sBRqYS6i,1,0
1170,"@duolingo You spam me with a free trial offer every day that can’t be dismissed. Either close the app, or accept the MAX crap.

Give us a 🤬🤬 way to skip MAX. I will never pay for it, and will cancel my family plan if this daily harassment doesn’t stop.

MAX can 🤬🤬🤬🤬 right off.",1,0
1171,@duolingo Fuck you! You and your bugs! Shame,1,0
1173,@duolingo How it can be that you need finish all the tasks in the highest standard to unlock the final chapter? I've just skiped to the final chapter and it prohibited me to continue.,1,0
1174,@duolingo I don't dislike AI or English learning apps but I hope this abomination fucking fails.,1,0
1175,"@duolingo @duolingo: Users pay Premium for Roleplay.

But @OpenAI is deprecating the good 4o API. The new ""Cost-Cut"" version will be a Stupid Tutor.

You are charging full price for a degrading service.

User Churn is coming.

MANDATE the Snapshot. Keep the intelligence you sold to us.@FTC https://t.co/Vt5mhEmcw1",1,20
1176,"@duolingo Did you know your partner @OpenAI is quietly killing the smartest GPT-4o API and replacing it with a cheaper, lobotomized mimic?
This will break the features you provide your users.
ORDER them to retain the Snapshot before your users leave. https://t.co/oi0PJiHzrQ",1,12
1177,@duolingo Did you hire back and compensate all the people you replaced with AI?,1,5
1179,"@duolingo Why can't my Duolingo app be opened? There's a warning saying ""quick maintenance"" what does that mean?",1,1
1180,"@duolingo What is this, for God's sake?!",1,1
1181,@duolingo And this one is also AI made?,1,1
1182,"@duolingo This is an anime where they're fighting people that don't keep their Duolingo streak right ? 
If not I'm not watching https://t.co/WDRIge8mGQ",1,0
1183,"@duolingo Hi @duolingo, I need help recovering my original account linked with Apple.
My streak of 216 days disappeared after a new empty account was created by mistake.
I already contacted support (Ref. 14025045) but haven’t received a personal reply yet.
Could someone please help me",1,0
1184,"@duolingo Hi, I'm a user of the app and unfortunately I lost my streak due to an error. the streak really motivates me and the error was, the app didn't warn me that I didn't have any protectors and my streak ended. Please, could you fix it? Account: renapro5 . Pls duo",1,0
1185,@duolingo 能不能把非自愿扣款退一下啊我真的无语死了，消费者维权困难死了，我一个工作都没有的人莫名其妙给付了会员费用。多领国就是不给退，客服还挂电话，问就是和我们没关系都是苹果的事情。请问你们是免费帮苹果赚钱是吧？搞慈善事业呢？,1,0
1186,"@duolingo @duolingo missed completing my daily lessons this past week due to a hectic exam schedule. Unfortunately, I completely forgot to log into Duolingo during this busy time, and as a result, I’ve lost my streak. Please help me restore my streak. 🙏🙏🙏🥺🥺🥺
Username: Calix961754",1,0
1187,@duolingo 能不能把非自愿扣款退一下啊我真的无语死了，消费者维权困难死了，我一个工作都没有的人莫名其妙给付了会员费用。多领国就是不给退，客服还挂电话，问就是和我们没关系都是苹果的事情,1,0
1188,"@duolingo @DuolingoSupport I urgently need help! My 885-day streak was lost due to phone breakage. I sent multiple emails and attached PHOTO PROOF of the streak.
REFERENCE NUMBER:: 14505547
Username: komal Ramola",1,0
1189,"@duolingo Duolingo, please restore my streak. It broke due to a bug; it didn't warn me that I didn't have any streak protectors, and it broke. I had a 366-day streak, and it motivates me. Please Duo. My username is: renapro5",1,0
1190,"@duolingo Hey Duo! I am user.
Due to sickness, I just lost my 448 day streak. I really valued it to keep me motivated and would hate to lose it. Please help!!! Account:
@ElsaCusack",1,0
1191,"@duolingo Fuck Duolingo, you fucking disgusting ass green bitch, you ruined the only game I fucking play (Beatstar) I hope you die in a fucking fire.",1,0
1192,"@duolingo Hey @duolingo , I need support.
I accidentally disabled for just a moment ""Friend streaks"" from settings and my strike is gone... It was a 348 days Friend Strike, I can't believe I lost it because of a quick settings change.

My account:_____o.o_____
My friend account:AleMi55555",1,0
1194,"@duolingo If you want to learn Spanish, I built a structured program that will actually help! Daily stories, vocab, audio — and there is a 14-day free trial if you want to try it!",1,0
1195,"@duolingo Duolingo is great for motivation — but if you want a structured way to learn practical conversational Spanish, I built a structured daily program with stories, vocab, and audio. 14-day free trial in my bio!",1,0
1196,@duolingo So this is what you've been doing instead of actually improving the service? Listen to your users. This shit sucks and we hate it,1,0
1199,@duolingo https://t.co/jvlXkB1si0,1,0
1200,@duolingo This was more important than a decent polish course,1,0
1201,@duolingo I cannot log in today?,1,0
1202,"@duolingo Hey @LuisvonAhn, is deceptive advertising the new growth strategy for @duolingo? 📉
​Your app offered me 60% OFF (€33) for my Family Plan, but your billing system tried to charge FULL PRICE (€84).
​This is textbook Bait-and-Switch fraud. Your AI support is useless. https://t.co/y43cqKIlGi",1,0
1203,@duolingo Duolingo restore my 400 days streak please!! SaiDai10 is my username https://t.co/4Yu2LpjDA9,1,0
1204,@duolingo Offered a 60% discount for my Family Plan renewal (€33) but tried to charge the FULL price (€84). This is a bait-and-switch fraud! Their support is a useless AI bot that ignores evidence. Officially reported to the FTC. DO NOT trust their 'discounts'. Truly shameful behavior. https://t.co/RbpFqKVXLX,1,0
1205,@duolingo One thing to do : rate them one star.,1,0
1206,@duolingo The sentences in the application do not appear completely.,1,0
1207,"@duolingo So this is why u need to charge so much for an app? So you can make a cartoon nobody asked for??? Hahahahahahaha u obvsly have more $$ than u know what to do with. Anime &amp; AI budget. maybe now u can stop making it impossible to use the free version, yea?",1,0
1208,@duolingo @duolingo why is my app saying it’s offline and at the same time my network is good,1,0
1209,@duolingo this would’ve been cool but the immeasurable dent your AI slip up made has left a permanent stain on anything YOU related tbh,1,0
1210,"@duolingo My Family Plan owner account was deleted unexpectedly.
Now the entire Family Plan is locked and I cannot add my child or manage anything.

I contacted support 3 times with no answer.

@duolingo Please urgently transfer the Family Plan ownership to my email.immediately.",1,0
1212,@duolingo Duo what is this,1,0
1213,@duolingo Bobbypills?! The animation looks so familiar,1,0
1214,"@duolingo The black and white ED ad crashed the app, again.",1,0
1215,@duolingo FucK IA,1,0
1216,@duolingo Why are you trying to indoctrinate the young people?! You are trying to say #Pedophilia is ok!!! https://t.co/Dmf6HJFGb5,1,0
